"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","vader","threshold"
"xx1004681701644091392","xx1338914032699453440","2020-12-15 18:29:15","JoyceMsuya","As a former Girl Guide, it was exciting to learn about the great work of the Girl Guides movement here in Kenya.

We are proud to be their partner on the plastic #TideTurners for #CleanSeas &amp; look forward to exploring further collaboration.
My sincere thanks for this opportunity. https://t.co/gh0qxwiz20","Twitter for iPhone",284,,,"",FALSE,FALSE,49,4,,,"TideTurners CleanSeas",,"","","","http://pbs.twimg.com/media/EpTHNT3W4AcTlLE.jpg","https://t.co/gh0qxwiz20","https://twitter.com/JoyceMsuya/status/1338914032699453440/photo/1","photo","http://pbs.twimg.com/media/EpTHNT3W4AcTlLE.jpg http://pbs.twimg.com/media/EpTHNTwW4AEIUmz.jpg","https://t.co/gh0qxwiz20 https://t.co/gh0qxwiz20","https://twitter.com/JoyceMsuya/status/1338914032699453440/photo/1 https://twitter.com/JoyceMsuya/status/1338914032699453440/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoyceMsuya/status/1338914032699453440","Joyce Msuya","Nairobi, Kenya","Deputy Executive Director of @UNEP
@UN Assistant Secretary-General
Join the conversation for people and planet.","https://t.co/YeeAdllrws",FALSE,21141,963,155,2404,1887,"2018-06-07 11:09:18",TRUE,"https://t.co/YeeAdllrws","http://www.unep.org",,"https://pbs.twimg.com/profile_banners/1004681701644091392/1575387190","","http://pbs.twimg.com/profile_images/1102892459598770176/zPsrT9q-_normal.png",0.957,1
"xx84679163","xx1362326271812898822","2021-02-18 09:01:08","IEA","The clean energy technologies we will need tomorrow hinge on innovation today.

Quicker progress towards net-zero emissions will depend on rapid innovation in electrification, hydrogen, bioenergy and CCUS. 

Read more on clean energy innovation <U+0001F449> https://t.co/ceyBSIIAcw https://t.co/hPRV3Fmv32","Buffer",270,,,"",FALSE,FALSE,20,10,,,"",,"iea.li/2ZliXSI","https://t.co/ceyBSIIAcw","https://iea.li/2ZliXSI","http://pbs.twimg.com/tweet_video_thumb/Euf0gVtWQAEhUON.jpg","https://t.co/hPRV3Fmv32","https://twitter.com/IEA/status/1362326271812898822/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Euf0gVtWQAEhUON.jpg","https://t.co/hPRV3Fmv32","https://twitter.com/IEA/status/1362326271812898822/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IEA/status/1362326271812898822","International Energy Agency","Paris, France","Shaping a secure & sustainable energy future. We provide data, analysis & ambitious real-world solutions on all fuels & technologies.

Exec Director: @fbirol","https://t.co/aokzhgsjse",FALSE,197182,774,4466,24969,1488,"2009-10-23 20:20:57",TRUE,"https://t.co/aokzhgsjse","http://www.iea.org",,"https://pbs.twimg.com/profile_banners/84679163/1560507597","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1141257144702050304/csCNtHa8_normal.png",0.957,1
"xx1055137381861523457","xx1309206831378563072","2020-09-24 19:03:27","DeepBranchBio","#Unlocked2020: Excited to share that we won @Rotterdamâ€™s 2020 Unlocked Challenge! Weâ€™re honoured to have our growth recognized alongside so many incredible companies. See more about the win and what it means to us here: 
@PortOfRotterdam #circularcarboneconomy #impactinvesting https://t.co/R7xvxFo4yX","Twitter Web App",277,,,"",TRUE,FALSE,13,1,,,"Unlocked2020 circularcarboneconomy impactinvesting",,"twitter.com/Taleproductionâ€¦","https://t.co/R7xvxFo4yX","https://twitter.com/Taleproduction/status/1309066280939532288","","","","","","","",,"xx177483397 xx39569679","rotterdam PortOfRotterdam","en","xx1309066280939532288","Massive well done to @DeepBranchBio for their award yesterday. A winner from 2000 entries, things just keep going from strength the strength. The video below was live yesterday at the Unlocked Rotterdam event. #awards #innovation https://t.co/tWjdWa3xcQ","2020-09-24 09:44:57","Twitter Web App",2,1,"xx4889921602","Taleproduction","Tale Production Ltd",305,560,607,"Nottingham, England","We help Higher Education to drive awareness, revenue generation and relevance with on brand video that gives you time to focus on the rest of the campaign",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DeepBranchBio/status/1309206831378563072","Deep Branch","UK and the Netherlands","A carbon recycling company <U+267B><U+FE0F> converting CO2 into high-value products

Alternative Protein, Simplified

Cleantech | Single-Cell Protein | Food Security","https://t.co/t6lIYvDzgG",FALSE,498,528,6,171,258,"2018-10-24 16:42:10",FALSE,"https://t.co/t6lIYvDzgG","http://www.deepbranch.com",,"https://pbs.twimg.com/profile_banners/1055137381861523457/1604381729","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1107915923556577280/JpUYE47Q_normal.png",0.957,1
"xx455777292","xx1339155851093929984","2020-12-16 10:30:09","Climeworks","Craving a dose of optimism and inspiration this holiday? Join the @airminers CARBY Awards, an open-to-all recognition of leaders in #carbondioxideremoval whose curiosity, resilience, and support of others can bring a future with a stable climate.
https://t.co/Iw65vOhBur","Hootsuite Inc.",270,,,"",FALSE,FALSE,9,1,,,"carbondioxideremoval",,"eventbrite.com/e/the-carbys-2â€¦","https://t.co/Iw65vOhBur","https://www.eventbrite.com/e/the-carbys-2020-tickets-131630659847","","","","","","","",,"xx930622444271845376","airminers","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Climeworks/status/1339155851093929984","Climeworks","ZÃ¼rich, Switzerland","Climeworks empowers everyone to be climate positive by permanently removing carbon dioxide from the air.","http://t.co/FnFPrwXTFv",FALSE,8337,1176,194,2710,1482,"2012-01-05 14:13:17",FALSE,"http://t.co/FnFPrwXTFv","http://www.climeworks.com",,"https://pbs.twimg.com/profile_banners/455777292/1591102886","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1266224366280302594/H-42hdcp_normal.jpg",0.957,1
"xx15838767","xx1329451521247940610","2020-11-19 15:48:37","WILDfoundation","Oceanographic Magazine's Photography Awards, showcase the beauty of ocean life- and hopefully will inspire others to join conservation efforts! Which photo submission is your favorite? 
#survivalrevolution #carbonneutralnaturepositive
https://t.co/GwJ4QUIHHl","Twitter Web App",258,,,"",FALSE,FALSE,0,0,,,"survivalrevolution carbonneutralnaturepositive",,"oceanphotographyawards.com","https://t.co/GwJ4QUIHHl","https://www.oceanphotographyawards.com","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WILDfoundation/status/1329451521247940610","WILD Foundation","Boulder, CO","Since 1974, protecting through connecting: wilderness, wildlife & people. WILD works in a collaborative manner, across borders and in many different cultures.","http://t.co/sI6MlXhH4w",FALSE,10616,2684,448,7154,1535,"2008-08-13 16:32:00",FALSE,"http://t.co/sI6MlXhH4w","http://www.wild.org",,"https://pbs.twimg.com/profile_banners/15838767/1602603491","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1316037761942470658/-N6cWhw9_normal.jpg",0.956,1
"xx1004681701644091392","xx1358417764982132736","2021-02-07 14:10:08","JoyceMsuya","@EuMordue @eucopresident Warm congratulations @EuMordue on your new role with @eucopresident. 

Thank you for your leadership on the UNEP-EU partnership and your efforts to help strengthen environmental governance.

We will miss you and wish you all the best.","Twitter for iPhone",234,"xx1357925426048466945","xx1156192136255201282","EuMordue",FALSE,FALSE,4,0,,,"",,"","","","","","","","","","",,"xx1156192136255201282 xx196994616 xx1156192136255201282 xx196994616","EuMordue eucopresident EuMordue eucopresident","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoyceMsuya/status/1358417764982132736","Joyce Msuya","Nairobi, Kenya","Deputy Executive Director of @UNEP
@UN Assistant Secretary-General
Join the conversation for people and planet.","https://t.co/YeeAdllrws",FALSE,21141,963,155,2404,1887,"2018-06-07 11:09:18",TRUE,"https://t.co/YeeAdllrws","http://www.unep.org",,"https://pbs.twimg.com/profile_banners/1004681701644091392/1575387190","","http://pbs.twimg.com/profile_images/1102892459598770176/zPsrT9q-_normal.png",0.956,1
"xx1342244540","xx1311609050493222912","2020-10-01 10:09:00","OrstedUK","Good luck to all the bright young things up for awards at tonight's #YEPAwards20 Always impressed with the incredible array of talent each year - all working to make a real difference! Including our very own Mark Edwards - nominated in the #Diversity &amp; #Inclusion category! <U+0001F64C><U+0001F60D> https://t.co/l5dHtiGv3e","Twitter Web App",280,,,"",TRUE,FALSE,7,2,,,"YEPAwards20 Diversity Inclusion",,"twitter.com/YEPForum/statuâ€¦","https://t.co/l5dHtiGv3e","https://twitter.com/YEPForum/status/1306580255470227458","","","","","","","",,,"","en","xx1306580255470227458","Not long to go before #YEPAwards20 - book your place now to attend on 01/10: https://t.co/6Zio5ylOMa

<U+0001F941>Our Shortlist for Diversity &amp; Inclusion Focus, judged by @BobbityP of @bp_plc, features <U+0001F447><U+0001F447><U+0001F447> https://t.co/XdPY3JT5eF","2020-09-17 13:06:22","Twitter Web App",8,5,"xx829997016944082944","YEPForum","YEP Forum",748,398,1703,"London, England","@energyukcomms's Young Energy Professionals Forum is a network, providing opportunities to collaborate, develop and recognise successes.",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OrstedUK/status/1311609050493222912","Ã˜rsted UK","London","Global leader in offshore wind and ranked World's Most Sustainable Energy Company. Let's create a world that runs entirely on green energy.","https://t.co/M25lyrVZtW",FALSE,14921,825,230,4053,2860,"2013-04-10 15:54:42",FALSE,"https://t.co/M25lyrVZtW","http://www.orsted.co.uk",,"https://pbs.twimg.com/profile_banners/1342244540/1611566090","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/924947735966601216/J0yhFg-V_normal.jpg",0.956,1
"xx455777292","xx1330820921427451904","2020-11-23 10:30:07","Climeworks","Letâ€™s make this Christmas climate positive!Â This year we would like to inspire everyone to do something good for our planet. Surprise your loved ones with a sustainable gift and remove CO2Â from the air at the same time!Â 
https://t.co/pMmvUlOFf8
#christmasgift #climateaction","Hootsuite Inc.",274,,,"",FALSE,FALSE,5,3,,,"christmasgift climateaction",,"climeworks.com/gift","https://t.co/pMmvUlOFf8","https://www.climeworks.com/gift","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Climeworks/status/1330820921427451904","Climeworks","ZÃ¼rich, Switzerland","Climeworks empowers everyone to be climate positive by permanently removing carbon dioxide from the air.","http://t.co/FnFPrwXTFv",FALSE,8337,1176,194,2710,1482,"2012-01-05 14:13:17",FALSE,"http://t.co/FnFPrwXTFv","http://www.climeworks.com",,"https://pbs.twimg.com/profile_banners/455777292/1591102886","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1266224366280302594/H-42hdcp_normal.jpg",0.956,1
"xx214842351","xx1311987602808082433","2020-10-02 11:13:14","PEspinosaC","Remarkable! With true Usain Bolt speed <U+0001F45F><U+0001F4A8>, Jamaica <U+0001F1EF><U+0001F1F2> accepted the Doha amendment to the Kyoto Protocol. Thank you @AndrewHolnessJM and @CcdJamaica! With 143 parties ratification, it is only one more to go to bring the amendment into force. #ClimateAction","Twitter Web App",255,,,"",FALSE,FALSE,104,34,,,"ClimateAction",,"","","","","","","","","","",,"xx382671909 xx3235309712","AndrewHolnessJM CcdJamaica","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PEspinosaC/status/1311987602808082433","Patricia Espinosa C.","Bonn, Germany","Executive Secretary of UN Climate Change @UNFCCC (also in Spanish @CMNUCC, French @CCNUCC, Russian @RKIKOON and German @UNKlima)","https://t.co/9bKMFEsilq",FALSE,108140,413,1487,4731,394,"2010-11-12 11:05:35",TRUE,"https://t.co/9bKMFEsilq","http://www.unfccc.int",,"https://pbs.twimg.com/profile_banners/214842351/1583934630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1164519293456965634/bRcuEcSk_normal.jpg",0.955,1
"xx84679163","xx1360917984315928576","2021-02-14 11:45:06","IEA","Natural gas prices in Asia have soared to record highs, underscoring the need for better functioning &amp; more resilient markets.

Our latest commentary explores how to improve markets' flexibility, which is vital as clean energy transitions progress <U+27A1><U+FE0F> https://t.co/cB0ZmRSnoV https://t.co/P6yxhernMq","Buffer",278,,,"",FALSE,FALSE,12,5,,,"",,"iea.li/2Ze5iwI","https://t.co/cB0ZmRSnoV","https://iea.li/2Ze5iwI","http://pbs.twimg.com/media/EuLzsUrXYAA4lHh.jpg","https://t.co/P6yxhernMq","https://twitter.com/IEA/status/1360917984315928576/photo/1","photo","http://pbs.twimg.com/media/EuLzsUrXYAA4lHh.jpg","https://t.co/P6yxhernMq","https://twitter.com/IEA/status/1360917984315928576/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IEA/status/1360917984315928576","International Energy Agency","Paris, France","Shaping a secure & sustainable energy future. We provide data, analysis & ambitious real-world solutions on all fuels & technologies.

Exec Director: @fbirol","https://t.co/aokzhgsjse",FALSE,197182,774,4466,24969,1488,"2009-10-23 20:20:57",TRUE,"https://t.co/aokzhgsjse","http://www.iea.org",,"https://pbs.twimg.com/profile_banners/84679163/1560507597","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1141257144702050304/csCNtHa8_normal.png",0.955,1
"xx92034115","xx1362776934598533121","2021-02-19 14:51:55","Green_Europe","Meet the champions of repair! <U+0001F9D1><U+200D><U+0001F527><U+0001F527>
We interviewed heroes working to help others to save money while helping save the planet <U+0001F447>

@R2REurope #ClimateOfChange 

https://t.co/AbivCfuUje","Twitter Web App",180,,,"",FALSE,FALSE,19,13,,,"ClimateOfChange",,"meta.eeb.org/2021/02/18/eurâ€¦","https://t.co/AbivCfuUje","https://meta.eeb.org/2021/02/18/europes-repair-heroes-in-the-spotlight/","","","","","","","",,"xx1173908427334197248","R2REurope","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Green_Europe/status/1362776934598533121","EEB","Brussels, Belgium","We are the European Environmental Bureau, Europe's largest network of environmental NGOs. We work for a better future where people and nature thrive together.","https://t.co/wmcpgi26YY",FALSE,32632,2373,978,16056,8508,"2009-11-23 14:50:15",FALSE,"https://t.co/wmcpgi26YY","http://www.eeb.org",,"https://pbs.twimg.com/profile_banners/92034115/1605017819","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1188782799463075840/ONkyKUTe_normal.jpg",0.954,1
"xx1140936753232175104","xx1149606672706371584","2019-07-12 09:09:24","Seeo2E","Very proud of Elena Sanchez for winning this award! Congrats! Some of her work included fundamental studies on @Seeo2E core technology  

Cheers to succesful international collaborations. @Prado_Gonjal @SocEspCeramVidr https://t.co/9MupJR3o0f","Twitter for Android",218,,,"",TRUE,FALSE,3,2,,,"",,"twitter.com/SocEspCeramVidâ€¦","https://t.co/9MupJR3o0f","https://twitter.com/SocEspCeramVidr/status/1149285975010500608","","","","","","","",,"xx1140936753232175104 xx896743493820928002 xx812243858360770560","Seeo2E Prado_Gonjal SocEspCeramVidr","en","xx1149285975010500608","Enhorabuena a Elena SÃ¡nchez AhijÃ³n @unicomplutense @Prado_Gonjal @icmmcsic por el merecido premio en las #JJI-ICV @icvcsic celebrada ayer. Te esperamos  como ponente invitada en CastellÃ³n en Octubre 2020 en Congreso @SocEspCeramVidr https://t.co/UWFtqaXz0I","2019-07-11 11:55:03","Twitter Web Client",9,6,"xx812243858360770560","SocEspCeramVidr","SECV",856,1545,3641,"Madrid, Comunidad de Madrid","Twitter oficial Sociedad EspaÃ±ola de CerÃ¡mica y Vidrio (SECV). DifusiÃ³n de conocimientos cientÃ­ficos en  cerÃ¡mica y del vidrio. @JadraMR",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Seeo2E/status/1149606672706371584","SeeO2 Energy","","Our vision is to mitigate CO2 emissions while storing excess electricity in the form of fuels & chemicals.","https://t.co/zIOsOFJYVO",FALSE,25,14,3,9,15,"2019-06-18 10:58:14",FALSE,"https://t.co/zIOsOFJYVO","http://www.seeo2energy.com",,"https://pbs.twimg.com/profile_banners/1140936753232175104/1595416944","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1285897972769869825/aoVZhe4Z_normal.jpg",0.954,1
"xx455777292","xx1331261918833766401","2020-11-24 15:42:29","Climeworks","Alex is our youngest climate pioneer yet. We're inspired by his engagement and hope many will follow his example. If you or someone you know is also a young climate pioneer, weâ€™d love to hear from you and share the inspiring work youâ€™re doing.
#YoungClimatePioneer #ClimateChange https://t.co/EK8SQfhiHq","Hootsuite Inc.",279,,,"",FALSE,FALSE,13,3,,,"YoungClimatePioneer ClimateChange",,"","","","http://pbs.twimg.com/media/EnmXqRZXEAEeAMA.jpg","https://t.co/EK8SQfhiHq","https://twitter.com/Climeworks/status/1331261918833766401/photo/1","photo","http://pbs.twimg.com/media/EnmXqRZXEAEeAMA.jpg","https://t.co/EK8SQfhiHq","https://twitter.com/Climeworks/status/1331261918833766401/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Climeworks/status/1331261918833766401","Climeworks","ZÃ¼rich, Switzerland","Climeworks empowers everyone to be climate positive by permanently removing carbon dioxide from the air.","http://t.co/FnFPrwXTFv",FALSE,8337,1176,194,2710,1482,"2012-01-05 14:13:17",FALSE,"http://t.co/FnFPrwXTFv","http://www.climeworks.com",,"https://pbs.twimg.com/profile_banners/455777292/1591102886","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1266224366280302594/H-42hdcp_normal.jpg",0.954,1
"xx17220934","xx1148612042083000321","2019-07-09 15:17:05","algore","Iâ€™ve always had the utmost respect for Ross Perot, for his patriotism, love of country, and extraordinary commitment to our veterans. I send my deepest condolences to his family and to everyone who loved and admired him.","Twitter Web Client",220,,,"",FALSE,FALSE,999,125,,,"",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/algore/status/1148612042083000321","Al Gore","Nashville, TN","","https://t.co/R5WtdSm0cW",FALSE,3057070,40,36459,2846,45,"2008-11-06 22:21:18",TRUE,"https://t.co/R5WtdSm0cW","http://algore.com/",,"https://pbs.twimg.com/profile_banners/17220934/1600194197","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1288163528340320257/ieQgrnv8_normal.jpg",0.952,1
"xx84679163","xx1364164455215616002","2021-02-23 10:45:25","IEA","Indiaâ€™s ability to ensure secure &amp; sustainable energy for its growing population will be vital for its economy and for global energy &amp; climate trends.

India Energy Outlook 2021 offers key insights on what <U+0001F1EE><U+0001F1F3>â€™s long-term energy future may look like <U+27A1><U+FE0F> https://t.co/mHyeTUViOz https://t.co/Zx91qCPLeL","Buffer",283,,,"",FALSE,FALSE,7,1,,,"",,"iea.li/3ujSraT","https://t.co/mHyeTUViOz","https://iea.li/3ujSraT","http://pbs.twimg.com/ext_tw_video_thumb/1364164356792078342/pu/img/QHgyXMhgu7erxdMq.jpg","https://t.co/Zx91qCPLeL","https://twitter.com/IEA/status/1364164455215616002/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1364164356792078342/pu/img/QHgyXMhgu7erxdMq.jpg","https://t.co/Zx91qCPLeL","https://twitter.com/IEA/status/1364164455215616002/video/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IEA/status/1364164455215616002","International Energy Agency","Paris, France","Shaping a secure & sustainable energy future. We provide data, analysis & ambitious real-world solutions on all fuels & technologies.

Exec Director: @fbirol","https://t.co/aokzhgsjse",FALSE,197182,774,4466,24969,1488,"2009-10-23 20:20:57",TRUE,"https://t.co/aokzhgsjse","http://www.iea.org",,"https://pbs.twimg.com/profile_banners/84679163/1560507597","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1141257144702050304/csCNtHa8_normal.png",0.952,1
"xx418034459","xx1366373092826701836","2021-03-01 13:01:45","CmccClimate","We're hiring  3<U+FE0F><U+20E3>  (yes, 3!!) talented, motivated and proactive #Ocean #Modellers to support the research and the ocean forecasting service improvement activities.
Deadline: March 07, 2021

https://t.co/ooBJCl7bWB https://t.co/UPdGokH9ED","Hootsuite Inc.",213,,,"",FALSE,FALSE,0,0,,,"Ocean Modellers",,"ow.ly/9Yyf50DMlh3","https://t.co/ooBJCl7bWB","http://ow.ly/9Yyf50DMlh3","http://pbs.twimg.com/media/EvZVFehWQAE-0ib.jpg","https://t.co/UPdGokH9ED","https://twitter.com/CmccClimate/status/1366373092826701836/photo/1","photo","http://pbs.twimg.com/media/EvZVFehWQAE-0ib.jpg","https://t.co/UPdGokH9ED","https://twitter.com/CmccClimate/status/1366373092826701836/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CmccClimate/status/1366373092826701836","Fondazione Cmcc","Italia","Euro-Mediterranean Center on #climatechange: integrated, multi-disciplinary and frontier #research on #climate #science and #policy.","https://t.co/pPhyVk1z0o",FALSE,3977,1526,132,13041,8836,"2011-11-21 17:25:28",FALSE,"https://t.co/pPhyVk1z0o","http://www.cmcc.it",,"https://pbs.twimg.com/profile_banners/418034459/1568977079","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/928635065978048517/poFWF_R0_normal.jpg",0.952,1
"xx1004681701644091392","xx1359547625977110528","2021-02-10 16:59:47","JoyceMsuya","Iâ€™m pleased to show my appreciation for this great team of colleagues and for all young people across @UNEP. 

Their energy, dedication &amp; innovation is so key for our work towards a better future for all. https://t.co/iHASC3FaZ3","Twitter for iPhone",208,,,"",FALSE,FALSE,41,8,,,"",,"","","","http://pbs.twimg.com/media/Et4VWqXWYAQlFYC.jpg","https://t.co/iHASC3FaZ3","https://twitter.com/JoyceMsuya/status/1359547625977110528/photo/1","photo","http://pbs.twimg.com/media/Et4VWqXWYAQlFYC.jpg","https://t.co/iHASC3FaZ3","https://twitter.com/JoyceMsuya/status/1359547625977110528/photo/1",,"xx38146999","UNEP","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoyceMsuya/status/1359547625977110528","Joyce Msuya","Nairobi, Kenya","Deputy Executive Director of @UNEP
@UN Assistant Secretary-General
Join the conversation for people and planet.","https://t.co/YeeAdllrws",FALSE,21141,963,155,2404,1887,"2018-06-07 11:09:18",TRUE,"https://t.co/YeeAdllrws","http://www.unep.org",,"https://pbs.twimg.com/profile_banners/1004681701644091392/1575387190","","http://pbs.twimg.com/profile_images/1102892459598770176/zPsrT9q-_normal.png",0.951,1
"xx17463923","xx1364268044730654721","2021-02-23 17:37:03","UNFCCC","<U+0001F399><U+FE0F>Interview

Applications for the 2021 @UN Global #ClimateAction awards are open until 30 April! Tune in as we talk to 2 former award winners about their projects &amp; what winning the climate action award meant to them.

<U+0001F4FA> https://t.co/zBmRsHO94j 
<U+0001F5D3><U+FE0F> 24 February
<U+23F0> 11am (CET) https://t.co/v3NDpLL3Gi","Twitter Web App",277,,,"",FALSE,FALSE,79,35,,,"ClimateAction",,"bit.ly/3pIyjeU","https://t.co/zBmRsHO94j","https://bit.ly/3pIyjeU","http://pbs.twimg.com/media/Eu6uMD1VEAExut9.jpg","https://t.co/v3NDpLL3Gi","https://twitter.com/UNFCCC/status/1364268044730654721/photo/1","photo","http://pbs.twimg.com/media/Eu6uMD1VEAExut9.jpg","https://t.co/v3NDpLL3Gi","https://twitter.com/UNFCCC/status/1364268044730654721/photo/1",,"xx14159148","UN","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UNFCCC/status/1364268044730654721","UN Climate Change","Bonn, Germany","Official twitter account of UN Climate Change. Also in Spanish @CMNUCC, French @CCNUCC, Russian @RKIKOON and German @UNKlima. Our head: @PEspinosaC","https://t.co/8o66PbAPXZ",FALSE,786735,1050,9394,27358,6768,"2008-11-18 13:39:11",TRUE,"https://t.co/8o66PbAPXZ","http://unfccc.int",,"https://pbs.twimg.com/profile_banners/17463923/1607953395","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/558658454030540802/CGw9qhaD_normal.jpeg",0.95,1
